pageResource all api not hava log,the employee does not exist,not find dictionary type=<:NUM:>,[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",AuthSessionVali<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",[UpdateEmployee] <:*:> failed:>,no employee,can't find addEmp from updateEmp and empMapTo,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",timestamp,unknown
0,77,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 02:59:27,0
0,153,276,672,672,0,0,0,0,0,1,1,0,2,1,2023-10-27 03:01:27,871
0,1,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 03:03:27,0
0,221,23,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 03:05:27,0
0,7,161,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 03:07:27,0
0,77,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 03:09:27,0
0,147,207,672,672,0,0,0,0,0,1,1,0,2,1,2023-10-27 03:11:27,25
0,6,92,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 03:13:27,0
0,221,69,672,672,0,0,0,0,0,1,1,0,0,1,2023-10-27 03:15:27,0
0,6,115,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 03:17:27,0
0,76,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 03:19:27,0
0,148,207,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 03:21:27,25
0,6,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 03:23:27,0
0,222,69,672,672,0,0,0,0,0,0,0,0,0,0,2023-10-27 03:25:27,0
0,1,115,0,0,0,0,0,0,0,1,1,1,0,1,2023-10-27 03:27:27,0
0,82,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 03:29:27,0
0,147,230,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 03:31:27,25
0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 03:33:27,0
0,225,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 03:35:27,0
0,2,92,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 03:37:27,0
0,82,69,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 03:39:27,0
0,147,253,672,672,0,0,0,0,0,0,0,1,2,0,2023-10-27 03:41:27,25
0,1,46,0,0,0,0,0,0,0,1,1,0,0,1,2023-10-27 03:43:27,0
0,226,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 03:45:27,0
0,1,92,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 03:47:27,0
0,78,69,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 03:49:27,0
0,151,207,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 03:51:27,0
0,1,92,672,672,0,0,0,0,0,1,1,0,2,1,2023-10-27 03:53:27,25
0,224,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 03:55:27,0
0,5,138,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 03:57:27,0
0,77,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 03:59:27,0
0,152,276,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 04:01:27,25
0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 04:03:27,0
0,222,92,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 04:05:27,0
0,6,115,672,672,0,0,0,0,0,1,1,0,0,1,2023-10-27 04:07:27,0
0,77,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 04:09:27,0
0,148,207,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 04:11:27,27
0,5,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 04:13:27,0
0,222,69,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 04:15:27,0
0,1,115,672,672,0,0,0,0,0,1,1,0,0,1,2023-10-27 04:17:27,0
0,77,23,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 04:19:27,0
0,152,276,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 04:21:27,25
0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 04:23:27,0
0,221,23,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 04:25:27,0
0,2,161,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 04:27:27,0
0,79,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 04:29:27,0
0,150,207,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 04:31:27,25
0,2,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 04:33:27,0
0,225,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 04:35:27,0
0,2,92,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 04:37:27,0
0,75,69,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 04:39:27,0
0,156,207,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 04:41:27,0
0,2,69,672,672,0,0,0,0,0,1,1,0,2,1,2023-10-27 04:43:27,25
0,226,92,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 04:45:27,0
0,1,115,672,672,0,0,0,0,0,1,1,0,0,1,2023-10-27 04:47:27,0
0,77,23,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 04:49:27,0
0,152,276,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 04:51:27,25
0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 04:53:27,0
0,221,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 04:55:27,0
0,6,115,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 04:57:27,0
0,77,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 04:59:27,0
0,165,230,672,672,0,0,0,0,0,1,1,0,2,1,2023-10-27 05:01:27,25
0,6,92,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 05:03:27,0
0,221,23,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 05:05:27,0
0,6,161,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 05:07:27,0
0,76,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 05:09:27,0
0,149,207,672,672,0,0,0,0,0,1,1,0,2,1,2023-10-27 05:11:27,25
0,6,92,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 05:13:27,0
0,222,69,672,672,0,0,0,0,0,1,1,0,0,1,2023-10-27 05:15:27,0
0,1,115,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 05:17:27,0
0,82,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 05:19:27,0
0,149,230,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 05:21:27,25
0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 05:23:27,0
0,226,69,653,653,0,0,0,0,0,0,0,0,0,0,2023-10-27 05:25:27,0
0,1,115,19,19,0,0,0,0,0,1,1,1,0,1,2023-10-27 05:27:27,0
0,81,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 05:29:27,0
0,148,230,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 05:31:27,25
0,2,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 05:33:27,0
0,226,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 05:35:27,0
0,3,92,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 05:37:27,0
0,80,69,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 05:39:27,0
0,149,230,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 05:41:27,25
0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 05:43:27,0
0,222,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 05:45:27,0
0,5,92,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 05:47:27,0
0,80,69,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 05:49:27,0
0,149,184,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 05:51:27,0
0,1,115,672,672,0,0,0,0,0,1,1,0,2,1,2023-10-27 05:53:27,25
0,221,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 05:55:27,0
0,6,138,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 05:57:27,0
0,79,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 05:59:27,0
0,146,276,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 06:01:27,871
0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:03:27,0
0,221,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:05:27,0
0,3,115,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 06:07:27,0
0,86,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:09:27,0
0,142,230,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 06:11:27,27
0,6,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:13:27,0
0,221,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:15:27,0
0,1,115,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 06:17:27,0
0,78,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:19:27,0
0,151,207,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 06:21:27,25
0,2,92,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 06:23:27,0
0,225,46,672,672,0,0,0,0,0,1,1,0,0,1,2023-10-27 06:25:27,0
0,1,138,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 06:27:27,0
0,77,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:29:27,0
0,153,207,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 06:31:27,25
0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:33:27,0
0,226,69,672,672,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:35:27,0
0,2,115,0,0,0,0,0,0,0,1,1,1,0,1,2023-10-27 06:37:27,0
0,74,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:39:27,0
0,154,230,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 06:41:27,25
0,2,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:43:27,0
0,222,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:45:27,0
0,6,92,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 06:47:27,0
0,72,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:49:27,0
0,153,230,610,610,1,1,1,1,1,0,0,2,0,0,2023-10-27 06:51:27,1
0,7,69,62,62,0,0,0,0,0,1,1,0,2,1,2023-10-27 06:53:27,25
0,221,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:55:27,0
0,7,115,672,672,1,2,2,1,1,1,1,1,0,1,2023-10-27 06:57:27,0
0,75,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 06:59:27,0
0,151,276,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 07:01:27,25
0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:03:27,0
0,221,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:05:27,0
0,3,115,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 07:07:27,0
0,74,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:09:27,0
0,154,230,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 07:11:27,25
0,2,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:13:27,0
0,225,92,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 07:15:27,0
0,2,115,672,672,0,0,0,0,0,1,1,0,0,1,2023-10-27 07:17:27,0
0,78,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:19:27,0
0,150,207,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 07:21:27,25
0,3,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:23:27,0
0,225,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:25:27,0
0,2,92,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 07:27:27,0
0,65,23,0,0,1,1,1,1,1,0,0,0,0,0,2023-10-27 07:29:27,0
0,164,253,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 07:31:27,25
0,2,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:33:27,0
0,221,46,672,672,0,0,0,0,0,1,1,0,0,1,2023-10-27 07:35:27,0
0,6,138,0,0,1,0,0,0,0,0,0,1,0,0,2023-10-27 07:37:27,0
0,75,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:39:27,0
0,153,207,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 07:41:27,25
0,3,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:43:27,0
0,222,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:45:27,0
0,5,92,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 07:47:27,0
0,73,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:49:27,0
0,153,253,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 07:51:27,25
0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 07:53:27,0
0,221,92,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 07:55:27,0
0,2,115,672,672,0,0,0,0,0,1,1,0,0,1,2023-10-27 07:57:27,0
0,79,23,0,0,1,1,1,1,1,0,0,0,0,0,2023-10-27 07:59:27,20
0,150,276,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 08:01:27,25
0,6,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 08:03:27,0
0,223,23,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 08:05:27,0
0,2,161,672,672,1,2,2,1,1,1,1,1,0,1,2023-10-27 08:07:27,0
0,79,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 08:09:27,0
0,150,207,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 08:11:27,25
0,1,92,0,0,1,2,2,1,1,0,0,0,0,0,2023-10-27 08:13:27,0
0,226,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 08:15:27,0
0,2,69,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 08:17:27,0
0,74,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 08:19:27,0
0,155,230,0,0,0,0,0,0,0,0,0,2,2,0,2023-10-27 08:21:27,27
0,1,46,672,672,0,0,0,0,0,1,1,0,0,1,2023-10-27 08:23:27,0
0,225,92,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 08:25:27,0
0,2,115,672,672,0,0,0,0,0,1,1,0,0,1,2023-10-27 08:27:27,0
0,74,0,0,0,1,0,0,0,0,0,0,0,0,0,2023-10-27 08:29:27,0
0,155,276,672,672,1,0,0,2,2,1,1,2,2,1,2023-10-27 08:31:27,29
0,2,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 08:33:27,0
0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 08:35:27,0
0,6,184,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 08:37:27,0
0,76,46,0,0,2,0,0,1,1,0,0,0,0,0,2023-10-27 08:39:27,0
0,150,184,672,672,0,0,0,0,0,1,1,2,2,1,2023-10-27 08:41:27,25
0,5,115,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 08:43:27,0
0,222,69,0,0,2,1,1,1,1,0,0,0,0,0,2023-10-27 08:45:27,0
0,5,92,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 08:47:27,0
0,74,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 08:49:27,0
0,151,207,0,0,7,3,3,3,3,0,0,2,0,0,2023-10-27 08:51:27,2
0,5,46,672,672,3,0,0,2,2,1,1,0,2,1,2023-10-27 08:53:27,25
0,221,115,0,0,4,2,2,4,4,0,0,1,0,0,2023-10-27 08:55:27,4
0,2,115,672,672,4,2,2,1,1,1,1,0,0,1,2023-10-27 08:57:27,0
0,78,0,0,0,5,3,3,4,4,0,0,0,0,0,2023-10-27 08:59:27,6
0,352,322,672,672,3,5,5,3,3,1,1,2,2,1,2023-10-27 09:01:27,883
0,3,69,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-27 09:03:27,0
0,225,0,0,0,1,3,3,1,1,0,0,0,0,0,2023-10-27 09:05:27,4
0,3,184,672,672,12,7,7,4,4,1,1,1,0,1,2023-10-27 09:07:27,7
0,77,46,0,0,6,1,1,1,1,0,0,0,0,0,2023-10-27 09:09:27,0
0,152,184,672,672,7,3,3,3,3,1,1,2,2,1,2023-10-27 09:11:27,25
0,1,115,0,0,2,2,2,4,4,0,0,0,0,0,2023-10-27 09:13:27,0
0,227,69,0,0,4,7,7,4,4,0,0,0,0,0,2023-10-27 09:15:27,5
0,1,92,672,672,2,1,1,1,1,1,1,1,0,1,2023-10-27 09:17:27,0
0,73,69,0,0,7,3,3,2,2,0,0,0,0,0,2023-10-27 09:19:27,0
0,156,230,0,0,6,7,7,5,5,0,0,2,2,0,2023-10-27 09:21:27,25
0,3,23,672,672,9,7,7,6,6,1,1,0,0,1,2023-10-27 09:23:27,0
0,221,115,0,0,11,6,6,4,4,0,0,1,0,0,2023-10-27 09:25:27,4
0,6,115,672,672,8,3,3,7,7,1,1,0,0,1,2023-10-27 09:27:27,4
0,76,23,0,0,19,8,8,7,7,0,0,0,0,0,2023-10-27 09:29:27,6
0,153,253,672,672,13,9,9,10,10,1,1,2,2,1,2023-10-27 09:31:27,29
0,2,69,0,0,15,11,11,10,10,0,0,0,0,0,2023-10-27 09:33:27,4
0,222,23,0,0,26,18,18,17,17,0,0,0,0,0,2023-10-27 09:35:27,0
0,6,161,672,672,20,13,13,10,10,1,1,1,0,1,2023-10-27 09:37:27,4
0,79,46,0,0,34,21,21,24,24,0,0,0,0,0,2023-10-27 09:39:27,22
0,146,184,672,672,21,14,14,16,16,1,1,2,2,1,2023-10-27 09:41:27,39
0,5,115,0,0,27,11,11,14,14,0,0,0,0,0,2023-10-27 09:43:27,6
0,222,69,0,0,22,8,8,8,8,0,0,0,0,0,2023-10-27 09:45:27,1
0,1,92,672,672,42,18,18,19,19,1,1,1,0,1,2023-10-27 09:47:27,10
0,77,69,0,0,38,26,26,31,31,0,0,0,0,0,2023-10-27 09:49:27,6
0,152,207,0,0,25,17,17,20,20,0,0,2,0,0,2023-10-27 09:51:27,11
0,5,69,672,672,25,14,14,13,13,1,1,0,2,1,2023-10-27 09:53:27,27
0,222,92,0,0,15,11,11,11,11,0,0,1,0,0,2023-10-27 09:55:27,1
0,2,115,672,672,19,19,19,13,13,1,1,0,0,1,2023-10-27 09:57:27,2
0,77,23,0,0,37,17,17,16,16,0,0,0,0,0,2023-10-27 09:59:27,9
0,720,322,672,672,37,21,21,26,26,1,1,2,2,1,2023-10-27 10:01:27,1829
0,43,46,0,0,26,19,19,20,20,0,0,0,0,0,2023-10-27 10:03:27,19
0,225,46,0,0,34,25,25,26,26,0,0,0,0,0,2023-10-27 10:05:27,50
0,2,138,672,672,27,17,17,20,20,1,1,1,0,1,2023-10-27 10:07:27,27
0,78,46,0,0,25,20,20,18,18,0,0,0,0,0,2023-10-27 10:09:27,11
0,151,207,672,672,25,18,18,23,23,1,1,2,2,1,2023-10-27 10:11:27,46
0,1,92,0,0,24,15,15,13,13,0,0,0,0,0,2023-10-27 10:13:27,0
0,227,69,0,0,17,15,15,13,13,0,0,0,0,0,2023-10-27 10:15:27,26
0,2,92,672,672,15,8,8,14,14,1,1,1,0,1,2023-10-27 10:17:27,4
0,75,69,0,0,19,10,10,14,14,0,0,0,0,0,2023-10-27 10:19:27,38
0,154,207,0,0,11,9,9,12,12,0,0,2,0,0,2023-10-27 10:21:27,6
0,1,69,672,672,6,5,5,5,5,1,1,0,2,1,2023-10-27 10:23:27,29
0,222,92,0,0,12,7,7,6,6,0,0,1,0,0,2023-10-27 10:25:27,28
0,5,115,672,672,13,9,9,11,11,1,1,0,0,1,2023-10-27 10:27:27,24
0,74,46,0,0,10,5,5,6,6,0,0,0,0,0,2023-10-27 10:29:27,4
0,158,253,672,672,6,10,10,7,7,1,1,2,2,1,2023-10-27 10:31:27,29
0,9,23,0,0,12,6,6,7,7,0,0,0,0,0,2023-10-27 10:33:27,6
0,221,92,0,0,17,8,8,5,5,0,0,1,0,0,2023-10-27 10:35:27,17
0,6,115,672,672,12,8,8,9,9,1,1,0,0,1,2023-10-27 10:37:27,20
0,72,23,0,0,20,10,10,8,8,0,0,0,0,0,2023-10-27 10:39:27,3
0,155,253,672,672,4,2,2,5,5,1,1,2,2,1,2023-10-27 10:41:27,27
0,5,69,0,0,3,2,2,1,1,0,0,0,0,0,2023-10-27 10:43:27,0
0,221,92,0,0,2,5,5,6,6,0,0,0,0,0,2023-10-27 10:45:27,3
0,2,92,672,672,11,7,7,5,5,1,1,1,0,1,2023-10-27 10:47:27,5
0,84,46,0,0,6,7,7,8,8,0,0,0,0,0,2023-10-27 10:49:27,30
0,149,230,672,672,5,7,7,3,3,1,1,2,2,1,2023-10-27 10:51:27,34
0,4,69,0,0,9,5,5,7,7,0,0,0,0,0,2023-10-27 10:53:27,21
0,231,69,0,0,3,4,4,4,4,0,0,0,0,0,2023-10-27 10:55:27,3
0,6,115,672,672,3,0,0,0,0,1,1,1,0,1,2023-10-27 10:57:27,0
0,516,46,0,0,11,3,3,6,6,0,0,0,0,0,2023-10-27 10:59:27,21
0,638,207,672,672,5,4,4,3,3,1,1,1,2,1,2023-10-27 11:01:27,30
0,448,115,0,0,10,10,10,9,9,0,0,1,0,0,2023-10-27 11:03:27,14
0,651,46,0,0,6,5,5,1,1,0,0,0,0,0,2023-10-27 11:05:27,0
0,434,138,672,672,6,5,5,3,3,1,1,1,0,1,2023-10-27 11:07:27,4
0,119,46,0,0,4,2,2,3,3,0,0,0,0,0,2023-10-27 11:09:27,0
0,155,184,672,672,4,5,5,4,4,1,1,0,2,1,2023-10-27 11:11:27,29
0,2,115,0,0,8,7,7,6,6,0,0,2,0,0,2023-10-27 11:13:27,4
0,222,46,672,672,8,6,6,6,6,1,1,0,0,1,2023-10-27 11:15:27,3
0,7,138,0,0,7,5,5,5,5,0,0,1,0,0,2023-10-27 11:17:27,7
0,73,46,0,0,10,4,4,7,7,0,0,0,0,0,2023-10-27 11:19:27,0
0,155,207,672,672,3,2,2,1,1,1,1,1,2,1,2023-10-27 11:21:27,25
0,2,92,0,0,2,7,7,7,7,0,0,1,0,0,2023-10-27 11:23:27,10
0,222,69,672,672,2,1,1,2,2,0,0,0,0,0,2023-10-27 11:25:27,20
0,7,115,0,0,1,2,2,0,0,1,1,1,0,1,2023-10-27 11:27:27,8
0,76,46,0,0,5,4,4,3,3,0,0,0,0,0,2023-10-27 11:29:27,12
0,153,207,672,672,3,2,2,2,2,1,1,1,2,1,2023-10-27 11:31:27,25
0,6,92,0,0,2,3,3,1,1,0,0,1,0,0,2023-10-27 11:33:27,0
0,222,69,0,0,6,3,3,3,3,0,0,0,0,0,2023-10-27 11:35:27,0
0,2,115,672,672,3,2,2,3,3,1,1,1,0,1,2023-10-27 11:37:27,6
0,88,46,0,0,3,4,4,3,3,0,0,0,0,0,2023-10-27 11:39:27,0
0,142,253,672,672,9,3,3,2,2,1,1,1,2,1,2023-10-27 11:41:27,25
0,7,46,0,0,6,6,6,5,5,0,0,1,0,0,2023-10-27 11:43:27,0
0,221,69,0,0,5,1,1,2,2,0,0,0,0,0,2023-10-27 11:45:27,7
0,1,92,672,672,2,0,0,0,0,1,1,1,0,1,2023-10-27 11:47:27,2
0,74,69,0,0,2,4,4,3,3,0,0,0,0,0,2023-10-27 11:49:27,0
0,155,230,672,672,2,1,1,1,1,0,0,1,0,0,2023-10-27 11:51:27,0
0,1,69,0,0,1,1,1,2,2,1,1,1,2,1,2023-10-27 11:53:27,25
0,226,69,0,0,4,4,4,5,5,0,0,0,0,0,2023-10-27 11:55:27,2
0,2,92,672,672,2,1,1,2,2,1,1,1,0,1,2023-10-27 11:57:27,2
0,74,69,0,0,8,1,1,1,1,0,0,0,0,0,2023-10-27 11:59:27,0
0,156,253,672,672,3,1,1,0,0,1,1,1,2,1,2023-10-27 12:01:27,867
0,1,69,0,0,1,0,0,0,0,0,0,1,0,0,2023-10-27 12:03:27,0
0,226,69,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 12:05:27,0
0,4,138,672,672,5,4,4,2,2,1,1,1,0,1,2023-10-27 12:07:27,4
0,69,46,0,0,0,0,0,1,1,0,0,0,0,0,2023-10-27 12:09:27,0
0,162,253,672,672,1,0,0,0,0,1,1,1,2,1,2023-10-27 12:11:27,25
0,2,23,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 12:13:27,0
0,222,92,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 12:15:27,7
0,5,115,672,672,1,1,1,1,1,1,1,0,0,1,2023-10-27 12:17:27,0
0,69,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 12:19:27,0
0,156,253,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 12:21:27,30
0,5,69,0,0,1,1,1,1,1,0,0,1,0,0,2023-10-27 12:23:27,610
0,222,69,0,0,1,0,0,0,0,0,0,1,0,0,2023-10-27 12:25:27,430
0,6,115,672,672,3,2,2,2,2,1,1,0,0,1,2023-10-27 12:27:27,2
0,68,23,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 12:29:27,0
0,158,276,672,672,0,1,1,1,1,1,1,1,2,1,2023-10-27 12:31:27,25
0,5,46,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 12:33:27,0
0,221,69,0,0,2,2,2,1,1,0,0,0,0,0,2023-10-27 12:35:27,0
0,3,115,672,672,0,0,0,0,0,1,1,1,0,1,2023-10-27 12:37:27,0
0,83,23,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 12:39:27,0
0,146,253,672,672,0,0,0,0,0,1,1,1,2,1,2023-10-27 12:41:27,25
0,3,69,0,0,2,0,0,2,2,0,0,1,0,0,2023-10-27 12:43:27,2
0,225,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 12:45:27,0
0,2,138,672,672,1,1,1,1,1,1,1,1,0,1,2023-10-27 12:47:27,0
0,71,46,0,0,0,1,1,1,1,0,0,0,0,0,2023-10-27 12:49:27,0
0,157,184,672,672,3,1,1,1,1,1,1,0,2,1,2023-10-27 12:51:27,33
0,5,115,0,0,0,0,0,0,0,0,0,2,0,0,2023-10-27 12:53:27,0
0,222,46,672,672,0,0,0,0,0,1,1,0,0,1,2023-10-27 12:55:27,0
0,3,138,0,0,0,0,0,0,0,0,0,1,0,0,2023-10-27 12:57:27,0
0,71,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-27 12:59:27,0
0,169,230,672,672,1,0,0,0,0,1,1,0,2,1,2023-10-27 13:01:27,25
