pageResource all api not hava log,the employee does not exist,[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",not find dictionary type=<:NUM:>,AuthSessionVali<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",no employee,[UpdateEmployee] <:*:> failed:>,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",timestamp,unknown
0,197,0,0,184,0,0,0,0,0,0,0,0,0,2023-11-16 23:20:54,0
0,33,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-16 23:22:54,26
0,1,0,0,69,1,2,2,1,1,0,0,0,0,2023-11-16 23:24:54,0
0,228,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-16 23:26:54,0
0,1,0,0,46,0,2,2,1,1,0,1,0,0,2023-11-16 23:28:54,0
0,194,745,745,138,0,0,0,0,0,0,1,0,0,2023-11-16 23:30:54,26
0,38,0,0,184,1,0,0,0,0,1,0,1,1,2023-11-16 23:32:54,0
0,2,0,0,23,1,0,0,0,0,0,0,0,0,2023-11-16 23:34:54,0
0,227,745,745,161,2,2,2,1,1,1,1,1,1,2023-11-16 23:36:54,0
0,1,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-16 23:38:54,0
0,200,0,0,161,0,0,0,0,0,0,0,0,0,2023-11-16 23:40:54,0
0,31,745,745,115,1,0,0,0,0,1,1,1,1,2023-11-16 23:42:54,26
0,1,0,0,46,4,5,5,3,3,0,0,0,0,2023-11-16 23:44:54,0
0,228,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-16 23:46:54,4
0,1,0,0,23,0,0,0,0,0,0,1,0,0,2023-11-16 23:48:54,0
0,204,0,0,115,2,2,2,1,1,0,1,0,0,2023-11-16 23:50:54,0
0,26,0,0,230,0,0,0,0,0,1,0,0,0,2023-11-16 23:52:54,30
0,2,0,0,23,2,2,2,2,2,0,0,0,0,2023-11-16 23:54:54,0
0,227,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-16 23:56:54,6
0,1,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-16 23:58:54,0
0,258,0,0,184,0,1,1,0,0,1,0,0,0,2023-11-17 00:00:54,894
0,38,0,0,92,1,0,0,1,1,0,1,0,0,2023-11-17 00:02:54,0
0,2,0,0,69,2,3,3,2,2,0,0,0,0,2023-11-17 00:04:54,4
0,227,745,745,138,1,0,0,0,0,1,1,1,1,2023-11-17 00:06:54,0
0,2,0,0,46,1,1,1,1,1,0,1,0,0,2023-11-17 00:08:54,0
0,197,0,0,92,0,0,0,0,0,0,1,0,0,2023-11-17 00:10:54,0
0,34,745,745,230,0,0,0,0,0,1,0,1,1,2023-11-17 00:12:54,26
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 00:14:54,3
0,229,0,0,115,1,0,0,0,0,1,1,0,0,2023-11-17 00:16:54,32
0,1,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-17 00:18:54,0
0,194,0,0,184,0,0,0,0,0,1,0,0,0,2023-11-17 00:20:54,30
0,37,0,0,115,1,2,2,1,1,0,1,0,0,2023-11-17 00:22:54,2
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 00:24:54,0
0,227,745,745,161,1,0,0,0,0,1,1,1,1,2023-11-17 00:26:54,0
0,4,0,0,23,0,0,0,0,0,0,1,0,0,2023-11-17 00:28:54,0
0,187,0,0,92,0,0,0,0,0,0,1,0,0,2023-11-17 00:30:54,0
0,44,745,745,207,0,0,0,0,0,1,0,1,1,2023-11-17 00:32:54,26
0,4,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 00:34:54,0
0,227,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 00:36:54,0
0,1,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-17 00:38:54,0
0,192,745,745,161,0,0,0,0,0,1,0,1,1,2023-11-17 00:40:54,26
0,45,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-17 00:42:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 00:44:54,0
0,227,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 00:46:54,0
0,2,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-17 00:48:54,0
0,189,0,0,138,0,0,0,0,0,0,0,0,0,2023-11-17 00:50:54,0
0,41,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 00:52:54,30
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 00:54:54,0
0,228,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 00:56:54,0
0,1,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-17 00:58:54,0
0,196,0,0,161,0,0,0,0,0,1,1,0,0,2023-11-17 01:00:54,30
0,37,0,0,161,3,0,0,1,1,0,0,0,0,2023-11-17 01:02:54,0
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 01:04:54,0
0,227,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 01:06:54,0
0,1,0,0,46,1,0,0,0,0,0,1,0,0,2023-11-17 01:08:54,0
0,197,0,0,184,0,0,0,0,0,0,0,0,0,2023-11-17 01:10:54,0
0,35,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 01:12:54,26
0,3,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 01:14:54,0
0,228,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 01:16:54,0
0,1,0,0,23,1,0,0,1,1,0,1,0,0,2023-11-17 01:18:54,0
0,201,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 01:20:54,26
0,30,0,0,184,0,0,0,0,0,0,0,0,0,2023-11-17 01:22:54,0
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 01:24:54,0
0,227,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 01:26:54,0
0,1,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-17 01:28:54,0
0,194,0,0,161,0,0,0,0,0,0,0,0,0,2023-11-17 01:30:54,0
0,38,745,745,115,1,0,0,0,0,1,1,1,1,2023-11-17 01:32:54,26
0,1,0,0,46,1,0,0,0,0,0,0,0,0,2023-11-17 01:34:54,0
0,228,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 01:36:54,0
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 01:38:54,0
0,201,745,745,115,0,0,0,0,0,0,2,0,0,2023-11-17 01:40:54,0
0,30,0,0,230,0,0,0,0,0,1,0,1,1,2023-11-17 01:42:54,26
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 01:44:54,0
0,227,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 01:46:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 01:48:54,0
0,192,745,745,184,0,0,0,0,0,1,1,1,1,2023-11-17 01:50:54,26
0,39,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-17 01:52:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 01:54:54,0
0,227,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 01:56:54,0
0,3,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 01:58:54,0
0,197,0,0,115,0,0,0,0,0,0,2,0,0,2023-11-17 02:00:54,0
0,38,745,745,230,0,0,0,0,0,1,0,1,1,2023-11-17 02:02:54,26
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 02:04:54,0
0,227,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 02:06:54,0
0,1,0,0,69,1,0,0,0,0,0,0,0,0,2023-11-17 02:08:54,0
0,187,745,745,184,0,0,0,0,0,1,1,1,1,2023-11-17 02:10:54,26
0,45,0,0,115,0,0,0,0,0,0,1,0,0,2023-11-17 02:12:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 02:14:54,0
0,227,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 02:16:54,0
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 02:18:54,0
0,171,0,0,138,0,0,0,0,0,0,2,0,0,2023-11-17 02:20:54,0
0,59,745,745,161,0,0,0,0,0,1,0,1,1,2023-11-17 02:22:54,26
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 02:24:54,0
0,227,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 02:26:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 02:28:54,0
0,181,745,745,161,1,1,1,1,1,1,1,1,1,2023-11-17 02:30:54,27
0,51,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-17 02:32:54,2
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 02:34:54,0
0,229,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 02:36:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 02:38:54,0
0,193,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-17 02:40:54,0
0,38,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 02:42:54,26
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 02:44:54,0
0,228,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 02:46:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 02:48:54,0
0,188,745,745,138,0,0,0,0,0,1,2,1,1,2023-11-17 02:50:54,26
0,43,0,0,161,0,0,0,0,0,0,0,0,0,2023-11-17 02:52:54,0
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 02:54:54,0
0,227,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 02:56:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 02:58:54,0
0,218,0,0,184,0,0,0,0,0,0,1,0,0,2023-11-17 03:00:54,864
0,14,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 03:02:54,26
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 03:04:54,0
0,228,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 03:06:54,0
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 03:08:54,0
0,205,745,745,138,1,0,0,0,0,0,2,0,0,2023-11-17 03:10:54,26
0,27,0,0,184,0,0,0,0,0,1,0,1,1,2023-11-17 03:12:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 03:14:54,0
0,227,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 03:16:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 03:18:54,0
0,210,0,0,184,0,0,0,0,0,0,1,0,0,2023-11-17 03:20:54,26
0,21,745,745,69,0,0,0,0,0,1,1,1,1,2023-11-17 03:22:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 03:24:54,0
0,228,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 03:26:54,0
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 03:28:54,0
0,212,0,0,115,0,0,0,0,0,0,2,0,0,2023-11-17 03:30:54,0
0,19,0,0,230,0,0,0,0,0,1,0,0,0,2023-11-17 03:32:54,30
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 03:34:54,0
0,227,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-17 03:36:54,4
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 03:38:54,0
0,184,745,745,207,0,0,0,0,0,1,1,1,1,2023-11-17 03:40:54,26
0,48,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-17 03:42:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 03:44:54,0
0,227,0,0,161,0,0,0,0,0,1,1,0,0,2023-11-17 03:46:54,4
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 03:48:54,0
0,208,0,0,115,0,0,0,0,0,0,2,0,0,2023-11-17 03:50:54,0
0,22,745,745,207,0,0,0,0,0,1,0,1,1,2023-11-17 03:52:54,26
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 03:54:54,0
0,227,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 03:56:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 03:58:54,0
0,216,745,745,184,0,0,0,0,0,1,1,1,1,2023-11-17 04:00:54,26
0,16,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-17 04:02:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 04:04:54,0
0,227,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 04:06:54,0
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 04:08:54,0
0,214,0,0,138,0,0,0,0,0,0,2,0,0,2023-11-17 04:10:54,0
0,17,0,0,161,1,0,0,0,0,1,0,0,0,2023-11-17 04:12:54,30
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 04:14:54,3
0,227,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 04:16:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 04:18:54,0
0,201,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 04:20:54,26
0,30,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-17 04:22:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 04:24:54,0
0,227,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 04:26:54,2
0,3,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 04:28:54,0
0,205,0,0,161,0,0,0,0,0,0,1,0,0,2023-11-17 04:30:54,0
0,26,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 04:32:54,26
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 04:34:54,0
0,228,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 04:36:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 04:38:54,0
0,192,745,745,115,0,0,0,0,0,1,2,1,1,2023-11-17 04:40:54,26
0,40,0,0,184,0,0,0,0,0,0,0,0,0,2023-11-17 04:42:54,2
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 04:44:54,0
0,228,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 04:46:54,0
0,2,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 04:48:54,0
0,198,0,0,161,0,0,0,0,0,0,1,0,0,2023-11-17 04:50:54,0
0,36,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 04:52:54,26
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 04:54:54,0
0,228,0,0,115,0,0,0,0,0,1,1,0,0,2023-11-17 04:56:54,4
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 04:58:54,0
0,224,745,745,161,0,0,0,0,0,0,2,0,0,2023-11-17 05:00:54,26
0,22,0,0,184,0,0,0,0,0,1,0,1,1,2023-11-17 05:02:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 05:04:54,0
0,227,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-17 05:06:54,4
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 05:08:54,0
0,203,745,745,184,0,0,0,0,0,1,1,1,1,2023-11-17 05:10:54,26
0,29,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-17 05:12:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 05:14:54,0
0,228,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 05:16:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 05:18:54,0
0,208,0,0,92,0,0,0,0,0,0,2,0,0,2023-11-17 05:20:54,0
0,22,745,745,230,0,0,0,0,0,1,0,1,1,2023-11-17 05:22:54,26
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 05:24:54,0
0,227,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 05:26:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 05:28:54,0
0,215,745,745,207,0,0,0,0,0,1,1,1,1,2023-11-17 05:30:54,26
0,19,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-17 05:32:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 05:34:54,0
0,227,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 05:36:54,0
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 05:38:54,0
0,211,0,0,92,0,0,0,0,0,0,2,0,0,2023-11-17 05:40:54,0
0,20,745,745,207,0,0,0,0,0,1,0,1,1,2023-11-17 05:42:54,26
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 05:44:54,0
0,227,0,0,115,0,0,0,0,0,1,1,0,0,2023-11-17 05:46:54,4
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 05:48:54,0
0,208,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 05:50:54,26
0,23,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-17 05:52:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 05:54:54,0
0,227,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 05:56:54,0
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 05:58:54,0
0,145,0,0,161,0,0,0,0,0,0,1,0,0,2023-11-17 06:00:54,860
0,27,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 06:02:54,30
0,2,0,0,46,1,0,0,0,0,0,0,0,0,2023-11-17 06:04:54,0
0,227,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 06:06:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 06:08:54,0
0,207,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-17 06:10:54,30
0,25,0,0,161,0,0,0,0,0,0,1,0,0,2023-11-17 06:12:54,0
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 06:14:54,0
0,227,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 06:16:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 06:18:54,0
0,208,0,0,184,0,0,0,0,0,0,1,0,0,2023-11-17 06:20:54,0
0,22,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 06:22:54,26
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 06:24:54,0
0,228,0,0,115,0,0,0,0,0,1,1,0,0,2023-11-17 06:26:54,4
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 06:28:54,0
0,190,0,0,115,0,0,0,0,0,1,2,0,0,2023-11-17 06:30:54,30
0,42,0,0,184,0,0,0,0,0,0,0,0,0,2023-11-17 06:32:54,0
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 06:34:54,0
0,227,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 06:36:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 06:38:54,0
0,198,0,0,161,0,0,0,0,0,0,1,0,0,2023-11-17 06:40:54,0
0,34,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 06:42:54,26
0,1,0,0,46,1,0,0,0,0,0,0,0,0,2023-11-17 06:44:54,0
0,228,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 06:46:54,0
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 06:48:54,0
0,184,745,745,115,0,0,0,0,0,0,1,0,0,2023-11-17 06:50:54,0
0,46,0,0,230,0,0,0,0,0,1,1,1,1,2023-11-17 06:52:54,28
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 06:54:54,0
0,227,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-17 06:56:54,6
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 06:58:54,0
0,190,745,745,184,0,2,2,1,1,1,0,1,1,2023-11-17 07:00:54,28
0,42,0,0,92,0,0,0,0,0,0,2,0,0,2023-11-17 07:02:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 07:04:54,0
0,227,745,745,138,0,0,0,0,0,1,1,1,1,2023-11-17 07:06:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 07:08:54,0
0,212,0,0,92,0,0,0,0,0,0,1,0,0,2023-11-17 07:10:54,0
0,21,745,745,230,0,0,0,0,0,1,1,1,1,2023-11-17 07:12:54,26
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 07:14:54,0
0,227,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 07:16:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 07:18:54,0
0,204,745,745,184,0,0,0,0,0,1,0,1,1,2023-11-17 07:20:54,26
0,27,0,0,115,0,0,0,0,0,0,2,0,0,2023-11-17 07:22:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 07:24:54,0
0,227,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 07:26:54,0
0,2,0,0,23,1,0,0,0,0,0,0,0,0,2023-11-17 07:28:54,0
0,202,0,0,115,0,0,0,0,0,0,1,0,0,2023-11-17 07:30:54,0
0,29,745,745,184,0,0,0,0,0,1,1,1,1,2023-11-17 07:32:54,26
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 07:34:54,0
0,227,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 07:36:54,0
0,1,0,0,69,2,0,0,0,0,0,0,0,0,2023-11-17 07:38:54,0
0,205,0,0,161,0,0,0,0,0,1,0,0,0,2023-11-17 07:40:54,30
0,28,0,0,138,0,0,0,0,0,0,2,0,0,2023-11-17 07:42:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 07:44:54,0
0,227,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-17 07:46:54,4
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 07:48:54,0
0,207,0,0,138,1,1,1,0,0,0,0,0,0,2023-11-17 07:50:54,0
0,23,745,745,161,0,0,0,0,0,1,2,1,1,2023-11-17 07:52:54,26
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 07:54:54,0
0,228,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 07:56:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 07:58:54,0
0,215,745,745,161,0,0,0,0,0,1,1,1,1,2023-11-17 08:00:54,26
0,17,0,0,161,0,0,0,0,0,0,1,0,0,2023-11-17 08:02:54,0
0,3,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 08:04:54,0
0,229,0,0,161,4,1,1,2,2,1,1,0,0,2023-11-17 08:06:54,6
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 08:08:54,0
0,218,0,0,184,1,0,0,0,0,0,0,0,0,2023-11-17 08:10:54,0
0,16,745,745,115,0,0,0,0,0,1,2,1,1,2023-11-17 08:12:54,30
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 08:14:54,0
0,228,745,745,115,0,0,0,0,0,1,1,1,1,2023-11-17 08:16:54,0
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 08:18:54,0
0,215,745,745,138,0,0,0,0,0,0,1,0,0,2023-11-17 08:20:54,26
0,16,0,0,184,1,2,2,0,0,1,1,1,1,2023-11-17 08:22:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-17 08:24:54,0
0,227,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-17 08:26:54,4
0,3,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 08:28:54,0
0,214,0,0,184,2,1,1,1,1,0,0,0,0,2023-11-17 08:30:54,26
0,18,745,745,69,2,0,0,1,1,1,2,1,1,2023-11-17 08:32:54,0
0,1,0,0,69,2,2,2,1,1,0,0,0,0,2023-11-17 08:34:54,0
0,228,745,745,138,0,0,0,1,1,1,1,1,1,2023-11-17 08:36:54,4
0,1,0,0,23,2,2,2,1,1,0,0,0,0,2023-11-17 08:38:54,0
0,197,0,0,115,0,0,0,0,0,0,1,0,0,2023-11-17 08:40:54,0
0,34,745,745,230,0,0,0,0,0,1,1,1,1,2023-11-17 08:42:54,26
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-17 08:44:54,0
0,227,0,0,138,2,2,2,1,1,1,1,0,0,2023-11-17 08:46:54,4
0,2,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 08:48:54,0
0,208,745,745,184,2,0,0,0,0,1,0,1,1,2023-11-17 08:50:54,26
0,23,0,0,69,4,2,2,1,1,0,2,0,0,2023-11-17 08:52:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-17 08:54:54,0
0,227,0,0,138,3,3,3,1,1,1,1,0,0,2023-11-17 08:56:54,4
0,2,0,0,46,10,0,0,1,1,0,0,0,0,2023-11-17 08:58:54,0
0,400,0,0,115,1,0,0,2,2,0,1,0,0,2023-11-17 09:00:54,866
0,34,745,745,253,5,4,4,2,2,1,1,1,1,2023-11-17 09:02:54,27
0,4,0,0,23,7,3,3,3,3,0,0,0,0,2023-11-17 09:04:54,0
0,227,745,745,115,0,2,2,2,2,1,1,1,1,2023-11-17 09:06:54,0
0,1,0,0,69,2,3,3,2,2,0,0,0,0,2023-11-17 09:08:54,0
0,210,745,745,184,2,2,2,1,1,1,0,1,1,2023-11-17 09:10:54,26
0,22,0,0,115,4,4,4,1,1,0,2,0,0,2023-11-17 09:12:54,0
0,1,0,0,46,1,3,3,2,2,0,0,0,0,2023-11-17 09:14:54,4
0,227,745,745,161,6,3,3,1,1,1,1,1,1,2023-11-17 09:16:54,1
0,2,0,0,23,4,5,5,4,4,0,0,0,0,2023-11-17 09:18:54,0
0,212,0,0,138,4,2,2,3,3,0,1,0,0,2023-11-17 09:20:54,0
0,18,745,745,161,5,3,3,4,4,1,1,1,1,2023-11-17 09:22:54,68
0,2,0,0,46,8,2,2,7,7,0,0,0,0,2023-11-17 09:24:54,2
0,227,0,0,115,5,5,5,1,1,1,1,0,0,2023-11-17 09:26:54,186
0,1,0,0,69,12,10,10,10,10,0,0,0,0,2023-11-17 09:28:54,126
0,212,0,0,161,10,8,8,9,9,1,0,0,0,2023-11-17 09:30:54,54
0,22,0,0,138,17,5,5,7,7,0,2,0,0,2023-11-17 09:32:54,2
0,1,0,0,46,15,8,8,11,11,0,0,0,0,2023-11-17 09:34:54,2
0,227,745,745,138,15,9,9,11,11,1,1,1,1,2023-11-17 09:36:54,16
0,2,0,0,46,10,4,4,5,5,0,0,0,0,2023-11-17 09:38:54,0
0,209,0,0,138,11,9,9,8,8,0,0,0,0,2023-11-17 09:40:54,4
0,22,745,745,161,15,15,15,8,8,1,2,1,1,2023-11-17 09:42:54,30
0,3,0,0,69,27,17,17,17,17,0,0,0,0,2023-11-17 09:44:54,16
0,228,0,0,115,21,14,14,12,12,1,1,0,0,2023-11-17 09:46:54,20
0,1,0,0,46,34,19,19,18,18,0,0,0,0,2023-11-17 09:48:54,14
0,218,745,745,138,20,22,22,21,21,1,1,1,1,2023-11-17 09:50:54,45
