pageResource all api not hava log,the employee does not exist,not find dictionary type=<:NUM:>,[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",AuthSessionVali<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",[UpdateEmployee] <:*:> failed:>,can't find addEmp from updateEmp and empMapTo,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",no employee,timestamp,unknown
0,6,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 02:43:18,0
0,438,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 02:45:18,0
0,8,276,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 02:47:18,0
0,204,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 02:49:18,0
0,246,506,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 02:51:18,50
0,8,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 02:53:18,0
0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 02:55:18,0
0,2,368,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 02:57:18,0
0,1008,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 02:59:18,0
0,1074,414,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 03:01:18,1612
0,850,230,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 03:03:18,0
0,1286,92,1334,1334,0,0,0,0,0,2,2,0,2,0,2023-10-20 03:05:18,0
0,862,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 03:07:18,0
0,328,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 03:09:18,0
0,282,322,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 03:11:18,50
0,2,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 03:13:18,0
0,444,138,1292,1290,0,0,0,0,0,0,0,0,0,0,2023-10-20 03:15:18,0
0,6,230,42,44,0,0,0,0,0,2,2,0,2,2,2023-10-20 03:17:18,0
0,226,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 03:19:18,0
0,228,414,1334,1334,0,0,0,0,0,2,2,4,2,4,2023-10-20 03:21:18,54
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 03:23:18,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 03:25:18,0
0,6,230,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 03:27:18,0
0,196,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 03:29:18,0
0,254,506,1334,1334,2,0,0,2,2,0,0,4,0,4,2023-10-20 03:31:18,50
0,8,92,0,0,0,0,0,0,0,2,2,0,2,0,2023-10-20 03:33:18,2
0,438,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 03:35:18,0
0,10,92,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 03:37:18,0
0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 03:39:18,0
0,248,414,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-20 03:41:18,0
0,12,184,1334,1334,0,0,0,0,0,2,2,4,2,0,2023-10-20 03:43:18,50
0,438,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 03:45:18,0
0,10,230,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 03:47:18,0
0,204,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 03:49:18,0
0,242,368,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-20 03:51:18,0
0,12,184,1334,1334,0,0,0,0,0,2,2,4,2,0,2023-10-20 03:53:18,50
0,440,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 03:55:18,0
0,2,276,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 03:57:18,0
0,964,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 03:59:18,0
0,1128,460,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 04:01:18,50
0,840,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 04:03:18,0
0,1288,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 04:05:18,0
0,846,276,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 04:07:18,0
0,368,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 04:09:18,0
0,256,414,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 04:11:18,50
0,2,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 04:13:18,0
0,446,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 04:15:18,0
0,4,276,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 04:17:18,0
0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 04:19:18,0
0,268,506,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 04:21:18,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 04:23:18,0
0,440,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 04:25:18,0
0,10,230,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 04:27:18,0
0,184,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 04:29:18,0
0,270,460,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 04:31:18,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 04:33:18,0
0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 04:35:18,0
0,8,368,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 04:37:18,0
0,186,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 04:39:18,0
0,262,460,1334,1334,0,0,0,0,0,2,2,4,2,0,2023-10-20 04:41:18,50
0,8,138,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-20 04:43:18,0
0,442,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 04:45:18,0
0,2,322,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 04:47:18,0
0,192,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 04:49:18,0
0,266,414,1334,1334,0,0,0,0,0,2,2,4,2,0,2023-10-20 04:51:18,50
0,8,184,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-20 04:53:18,0
0,440,138,1334,1334,0,0,0,0,0,0,0,0,0,0,2023-10-20 04:55:18,0
0,4,230,0,0,0,0,0,0,0,2,2,0,2,2,2023-10-20 04:57:18,0
0,998,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 04:59:18,0
0,1136,368,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 05:01:18,50
0,830,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 05:03:18,0
0,1286,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 05:05:18,0
0,882,230,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 05:07:18,0
0,350,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 05:09:18,0
0,234,460,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 05:11:18,50
0,6,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 05:13:18,0
0,444,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 05:15:18,0
0,6,92,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 05:17:18,0
0,216,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 05:19:18,0
0,236,368,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 05:21:18,4
0,6,230,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 05:23:18,50
0,438,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 05:25:18,0
0,8,230,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 05:27:18,0
0,220,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 05:29:18,0
0,228,368,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 05:31:18,0
0,14,184,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 05:33:18,50
0,438,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 05:35:18,0
0,8,276,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 05:37:18,0
0,220,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 05:39:18,0
0,226,460,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 05:41:18,50
0,12,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 05:43:18,0
0,440,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 05:45:18,0
0,2,276,1334,1334,0,0,0,0,0,2,2,0,2,0,2023-10-20 05:47:18,0
0,234,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 05:49:18,0
0,220,414,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 05:51:18,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 05:53:18,0
0,448,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 05:55:18,0
0,2,276,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 05:57:18,0
0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 05:59:18,0
0,1078,460,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 06:01:18,1610
0,836,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 06:03:18,0
0,1292,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 06:05:18,0
0,862,230,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 06:07:18,0
0,372,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 06:09:18,0
0,236,506,1334,1334,0,0,0,0,0,2,2,4,2,0,2023-10-20 06:11:18,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-20 06:13:18,0
0,440,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 06:15:18,0
0,10,322,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 06:17:18,0
0,226,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 06:19:18,0
0,228,460,1334,1334,0,0,0,0,0,2,2,4,2,0,2023-10-20 06:21:18,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-20 06:23:18,0
0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 06:25:18,0
0,8,368,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 06:27:18,0
0,228,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 06:29:18,0
0,222,368,1334,1334,0,0,0,0,0,2,2,4,2,0,2023-10-20 06:31:18,50
0,8,230,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-20 06:33:18,0
0,440,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 06:35:18,0
0,4,276,0,0,0,0,0,0,0,2,0,0,0,2,2023-10-20 06:37:18,8
0,230,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 06:39:18,0
0,222,322,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 06:41:18,50
0,10,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 06:43:18,0
0,440,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 06:45:18,0
0,4,276,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 06:47:18,0
0,230,92,0,0,0,2,2,0,0,0,0,0,0,0,2023-10-20 06:49:18,2
0,224,414,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 06:51:18,50
0,8,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 06:53:18,0
0,444,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 06:55:18,0
0,6,92,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 06:57:18,0
0,1008,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 06:59:18,0
0,1090,414,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 07:01:18,0
0,862,230,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 07:03:18,50
0,1306,92,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-20 07:05:18,0
0,872,230,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 07:07:18,0
0,268,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 07:09:18,0
0,278,414,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 07:11:18,0
0,8,92,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 07:13:18,50
0,438,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 07:15:18,0
0,8,276,1334,1334,2,0,0,0,0,2,2,0,2,2,2023-10-20 07:17:18,0
0,176,92,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-20 07:19:18,0
0,272,322,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 07:21:18,54
0,14,230,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 07:23:18,0
0,438,138,0,0,2,2,2,2,2,0,0,0,0,2,2023-10-20 07:25:18,0
0,8,276,1334,1334,0,0,0,0,0,2,2,0,2,0,2023-10-20 07:27:18,0
0,176,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 07:29:18,0
0,274,368,1334,1334,0,4,4,0,0,2,2,4,2,2,2023-10-20 07:31:18,50
0,8,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 07:33:18,0
0,442,92,0,0,4,2,2,4,4,0,0,0,0,0,2023-10-20 07:35:18,4
0,2,276,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 07:37:18,0
0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 07:39:18,0
0,274,552,1334,1334,4,6,6,4,4,2,2,4,2,2,2023-10-20 07:41:18,50
0,2,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 07:43:18,0
0,448,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 07:45:18,0
0,2,276,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 07:47:18,0
0,176,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 07:49:18,0
0,280,506,1334,1334,0,0,0,0,0,2,2,4,2,0,2023-10-20 07:51:18,50
0,2,138,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-20 07:53:18,0
0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 07:55:18,0
0,4,368,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 07:57:18,0
0,970,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 07:59:18,0
0,1116,414,1334,1334,2,4,4,2,2,2,2,4,2,0,2023-10-20 08:01:18,50
0,844,230,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-20 08:03:18,0
0,1292,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 08:05:18,0
0,864,322,1334,1334,2,2,2,0,0,2,2,0,2,2,2023-10-20 08:07:18,0
0,370,92,0,0,2,2,2,0,0,0,0,0,0,0,2023-10-20 08:09:18,0
0,236,322,1334,1334,0,0,0,2,2,2,2,4,2,0,2023-10-20 08:11:18,50
0,6,276,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-20 08:13:18,0
0,438,138,1334,1334,2,2,2,2,2,0,0,0,0,0,2023-10-20 08:15:18,0
0,10,230,0,0,0,0,0,0,0,2,2,0,2,2,2023-10-20 08:17:18,0
0,218,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 08:19:18,0
0,230,368,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 08:21:18,50
0,10,230,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 08:23:18,0
0,440,92,0,0,8,4,4,4,4,0,0,0,0,0,2023-10-20 08:25:18,0
0,4,230,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 08:27:18,0
0,190,138,0,0,4,0,0,2,2,0,0,0,0,0,2023-10-20 08:29:18,0
0,262,460,1334,1334,2,2,2,4,4,2,2,4,2,2,2023-10-20 08:31:18,50
0,12,138,0,0,4,0,0,2,2,0,0,0,0,2,2023-10-20 08:33:18,0
0,440,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 08:35:18,0
0,4,92,1334,1334,2,0,0,0,0,2,2,0,2,2,2023-10-20 08:37:18,0
0,202,184,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-20 08:39:18,0
0,250,414,0,0,0,0,0,2,2,0,0,0,0,2,2023-10-20 08:41:18,0
0,4,138,1334,1334,2,0,0,0,0,2,2,4,2,2,2023-10-20 08:43:18,50
0,444,138,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-20 08:45:18,0
0,4,230,1334,1334,4,2,2,2,2,2,2,0,2,2,2023-10-20 08:47:18,0
0,196,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 08:49:18,0
0,258,414,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 08:51:18,0
0,4,92,1334,1334,8,8,8,6,6,2,2,4,2,2,2023-10-20 08:53:18,52
0,446,184,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-20 08:55:18,0
0,4,276,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 08:57:18,0
0,952,92,0,0,32,4,4,4,4,0,0,0,0,0,2023-10-20 08:59:18,0
0,1526,552,1334,1334,14,12,12,10,10,2,2,4,2,2,2023-10-20 09:01:18,1610
0,850,92,0,0,16,8,8,8,8,0,0,0,0,0,2023-10-20 09:03:18,8
0,1266,138,0,0,14,14,14,10,10,0,0,0,0,4,2023-10-20 09:05:18,8
0,874,276,1334,1334,6,6,6,2,2,2,2,0,2,0,2023-10-20 09:07:18,4
0,338,46,0,0,16,4,4,6,6,0,0,0,0,0,2023-10-20 09:09:18,0
0,278,506,1334,1334,16,12,12,10,10,2,2,4,2,2,2023-10-20 09:11:18,50
0,10,92,0,0,12,4,4,8,8,0,0,0,0,0,2023-10-20 09:13:18,10
0,440,138,0,0,8,12,12,6,6,0,0,0,0,2,2023-10-20 09:15:18,8
0,8,276,1334,1334,16,12,12,10,10,2,2,0,2,2,2023-10-20 09:17:18,0
0,178,92,0,0,18,10,10,14,14,0,0,0,0,0,2023-10-20 09:19:18,12
0,268,368,1334,1334,18,8,8,12,12,2,2,4,2,0,2023-10-20 09:21:18,66
0,10,138,0,0,12,10,10,4,4,0,0,0,0,2,2023-10-20 09:23:18,0
0,440,184,0,0,32,24,24,14,14,0,0,0,0,2,2023-10-20 09:25:18,24
0,2,230,1334,1334,38,18,18,16,16,2,2,0,2,2,2023-10-20 09:27:18,44
0,172,138,0,0,28,22,22,24,24,0,0,0,0,0,2023-10-20 09:29:18,24
0,282,414,0,0,26,16,16,18,18,0,0,0,0,2,2023-10-20 09:31:18,12
0,4,92,1334,1334,22,16,16,14,14,2,2,4,2,0,2023-10-20 09:33:18,50
0,446,184,0,0,32,18,18,10,10,0,0,0,0,2,2023-10-20 09:35:18,0
0,6,276,1334,1334,60,40,40,36,36,2,2,0,2,2,2023-10-20 09:37:18,12
0,174,92,0,0,30,34,34,30,30,0,0,0,0,0,2023-10-20 09:39:18,4
0,280,460,1334,1334,48,26,26,30,30,2,2,4,2,0,2023-10-20 09:41:18,68
0,6,92,0,0,42,30,30,20,20,0,0,0,0,2,2023-10-20 09:43:18,0
0,444,184,0,0,70,54,54,44,44,0,0,0,0,2,2023-10-20 09:45:18,26
0,8,230,1334,1334,52,30,30,28,28,2,2,0,2,2,2023-10-20 09:47:18,2
0,168,46,0,0,62,34,34,32,32,0,0,0,0,0,2023-10-20 09:49:18,8
0,284,506,1334,1334,38,22,22,32,32,2,2,4,2,0,2023-10-20 09:51:18,82
0,8,138,0,0,46,30,30,26,26,0,0,0,0,2,2023-10-20 09:53:18,18
0,440,92,0,0,78,50,50,40,40,0,0,0,0,2,2023-10-20 09:55:18,26
0,12,276,1334,1334,52,36,36,34,34,2,2,0,2,2,2023-10-20 09:57:18,32
0,986,0,0,0,62,52,52,36,36,0,0,0,0,0,2023-10-20 09:59:18,0
0,2026,598,1334,1334,56,26,26,30,30,2,2,4,2,2,2023-10-20 10:01:18,1258
0,1386,184,0,0,94,56,56,46,46,0,0,0,0,0,2023-10-20 10:03:18,2388
0,1260,138,0,0,84,72,72,78,78,0,0,0,0,2,2023-10-20 10:05:18,12
0,842,230,1334,1334,74,44,44,58,58,2,2,0,2,2,2023-10-20 10:07:18,30
0,464,46,0,0,40,22,22,30,30,0,0,0,0,0,2023-10-20 10:09:18,30
0,224,506,1334,1334,40,34,34,40,40,2,2,4,2,2,2023-10-20 10:11:18,66
0,10,138,0,0,44,30,30,28,28,0,0,0,0,0,2023-10-20 10:13:18,46
0,440,46,0,0,44,24,24,30,30,0,0,0,0,2,2023-10-20 10:15:18,36
0,2,322,1334,1334,28,30,30,30,30,2,2,0,2,2,2023-10-20 10:17:18,160
0,222,92,0,0,32,16,16,18,18,0,0,0,0,0,2023-10-20 10:19:18,24
0,234,460,1334,1334,22,18,18,20,20,2,2,4,2,2,2023-10-20 10:21:18,94
0,8,138,0,0,22,20,20,16,16,0,0,0,0,0,2023-10-20 10:23:18,144
0,442,92,0,0,36,18,18,28,28,0,0,0,0,2,2023-10-20 10:25:18,36
0,2,276,1334,1334,36,28,28,22,22,2,2,0,2,2,2023-10-20 10:27:18,226
0,174,92,0,0,30,22,22,20,20,0,0,0,0,0,2023-10-20 10:29:18,40
0,282,368,1334,1334,18,14,14,12,12,2,2,4,2,2,2023-10-20 10:31:18,54
0,2,230,0,0,26,16,16,12,12,0,0,0,0,0,2023-10-20 10:33:18,18
0,446,138,1334,1334,16,12,12,12,12,0,0,0,0,2,2023-10-20 10:35:18,12
0,4,230,0,0,4,10,10,8,8,2,2,2,2,2,2023-10-20 10:37:18,10
0,168,92,0,0,16,16,16,14,14,0,0,0,0,0,2023-10-20 10:39:18,0
0,284,276,1334,1334,12,10,10,6,6,2,2,6,2,2,2023-10-20 10:41:18,62
0,6,322,0,0,16,4,4,12,12,0,0,0,0,0,2023-10-20 10:43:18,0
0,444,138,1302,1302,28,12,12,14,14,0,0,0,0,2,2023-10-20 10:45:18,0
0,6,230,32,32,32,10,10,16,16,2,2,2,2,2,2023-10-20 10:47:18,4
0,168,92,0,0,12,10,10,16,16,0,0,0,0,0,2023-10-20 10:49:18,12
0,286,276,1334,1334,10,10,10,16,16,2,2,4,2,2,2023-10-20 10:51:18,66
0,4,322,0,0,16,8,8,8,8,0,0,2,0,0,2023-10-20 10:53:18,2
0,440,92,0,0,14,4,4,6,6,0,0,2,0,2,2023-10-20 10:55:18,4
0,8,276,1334,1334,8,16,16,10,10,2,2,0,2,2,2023-10-20 10:57:18,8
0,972,92,0,0,16,16,16,18,18,0,0,0,0,0,2023-10-20 10:59:18,0
0,1232,460,1334,1334,8,4,4,4,4,2,2,6,2,2,2023-10-20 11:01:18,54
0,894,184,0,0,18,8,8,8,8,0,0,0,0,0,2023-10-20 11:03:18,0
0,1268,92,0,0,12,10,10,8,8,0,0,0,0,2,2023-10-20 11:05:18,4
0,844,276,1334,1334,14,20,20,14,14,2,2,2,2,2,2023-10-20 11:07:18,12
0,440,46,0,0,8,12,12,6,6,0,0,0,0,0,2023-10-20 11:09:18,0
0,230,460,1334,1334,6,4,4,8,8,2,2,6,2,2,2023-10-20 11:11:18,58
0,8,184,0,0,6,2,2,4,4,0,0,0,0,0,2023-10-20 11:13:18,8
0,440,92,0,0,26,18,18,12,12,0,0,0,0,2,2023-10-20 11:15:18,24
0,4,276,1334,1334,16,2,2,6,6,2,2,0,2,2,2023-10-20 11:17:18,0
0,222,46,0,0,10,6,6,6,6,0,0,0,0,0,2023-10-20 11:19:18,0
0,230,414,1334,1334,16,6,6,8,8,2,2,4,2,0,2023-10-20 11:21:18,58
0,4,184,0,0,12,16,16,12,12,0,0,0,0,2,2023-10-20 11:23:18,0
0,446,184,0,0,4,4,4,6,6,0,0,0,0,2,2023-10-20 11:25:18,8
0,2,230,1334,1334,10,6,6,2,2,2,2,0,2,2,2023-10-20 11:27:18,0
0,218,92,0,0,6,8,8,4,4,0,0,0,0,0,2023-10-20 11:29:18,16
0,234,460,0,0,8,6,6,6,6,0,0,4,0,0,2023-10-20 11:31:18,88
0,4,92,1334,1334,10,4,4,4,4,2,2,0,2,2,2023-10-20 11:33:18,4
0,444,138,0,0,8,10,10,6,6,0,0,0,0,2,2023-10-20 11:35:18,12
0,4,230,1334,1334,16,14,14,18,18,2,2,0,2,2,2023-10-20 11:37:18,12
0,212,138,0,0,8,6,6,4,4,0,0,0,0,0,2023-10-20 11:39:18,0
0,238,322,1200,1198,8,8,8,10,10,0,0,0,0,2,2023-10-20 11:41:18,0
0,4,276,134,136,2,2,2,2,2,2,2,4,2,0,2023-10-20 11:43:18,52
0,440,92,0,0,8,6,6,4,4,0,0,0,0,2,2023-10-20 11:45:18,8
0,10,276,1334,1334,10,6,6,2,2,2,2,0,2,2,2023-10-20 11:47:18,10
0,212,138,0,0,8,0,0,4,4,0,0,0,0,0,2023-10-20 11:49:18,2052
0,238,368,1334,1334,10,4,4,10,10,2,2,4,2,2,2023-10-20 11:51:18,60
0,10,230,0,0,2,8,8,8,8,0,0,0,0,0,2023-10-20 11:53:18,6
0,442,138,1234,1232,6,6,6,8,8,0,0,0,0,2,2023-10-20 11:55:18,10
0,8,230,100,102,6,6,6,6,6,2,2,0,2,2,2023-10-20 11:57:18,0
0,976,92,0,0,2,2,2,4,4,0,0,0,0,0,2023-10-20 11:59:18,2
0,1058,506,1334,1334,2,2,2,2,2,2,2,4,2,2,2023-10-20 12:01:18,1610
0,854,184,0,0,8,4,4,2,2,0,0,0,0,0,2023-10-20 12:03:18,0
0,1278,46,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 12:05:18,0
0,866,322,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 12:07:18,2
0,426,92,0,0,6,4,4,4,4,0,0,0,0,0,2023-10-20 12:09:18,0
0,228,368,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 12:11:18,50
0,10,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 12:13:18,0
0,444,92,1334,1334,4,0,0,0,0,2,2,0,2,2,2023-10-20 12:15:18,0
0,4,276,0,0,2,0,0,0,0,0,0,0,0,2,2023-10-20 12:17:18,0
0,222,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 12:19:18,0
0,232,368,1334,1334,0,0,0,0,0,2,2,4,2,2,2023-10-20 12:21:18,50
0,4,276,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-20 12:23:18,16
0,444,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-20 12:25:18,2048
0,4,276,1334,1334,0,0,0,0,0,2,2,0,2,2,2023-10-20 12:27:18,0
0,218,92,0,0,4,2,2,2,2,0,0,0,0,0,2023-10-20 12:29:18,0
0,234,368,1334,1334,0,0,0,0,0,2,2,4,2,0,2023-10-20 12:31:18,50
0,6,230,0,0,4,0,0,0,0,0,0,0,0,2,2023-10-20 12:33:18,0
