<:OVERLAP:>,GetPressTestResult failed,getPressTestResult GetPressTestResult failed,processPressAutoTest getPressTestResult failed,Unnamed: 115,timestamp,unknown
0,2,1,1,118,2024-01-08 20:33:33,0
0,2,1,1,118,2024-01-08 20:35:33,0
0,2,1,1,150,2024-01-08 20:37:33,2
0,4,2,2,236,2024-01-08 20:39:33,0
0,2,1,1,118,2024-01-08 20:41:33,0
0,2,1,1,225,2024-01-08 20:43:33,1
0,2,1,1,118,2024-01-08 20:45:33,0
0,2,1,1,134,2024-01-08 20:47:33,1
0,4,2,2,252,2024-01-08 20:49:33,1
0,2,1,1,118,2024-01-08 20:51:33,0
0,2,1,1,118,2024-01-08 20:53:33,0
0,2,1,1,118,2024-01-08 20:55:33,0
0,2,1,1,175,2024-01-08 20:57:33,3
0,2,1,1,134,2024-01-08 20:59:33,1
0,4,2,2,252,2024-01-08 21:01:33,1
0,2,1,1,118,2024-01-08 21:03:33,0
0,2,1,1,118,2024-01-08 21:05:33,0
0,2,1,1,118,2024-01-08 21:07:33,0
0,2,1,1,118,2024-01-08 21:09:33,0
0,4,2,2,236,2024-01-08 21:11:33,0
0,2,1,1,118,2024-01-08 21:13:33,0
0,2,1,1,118,2024-01-08 21:15:33,0
0,2,1,1,118,2024-01-08 21:17:33,0
0,2,1,1,118,2024-01-08 21:19:33,0
0,2,1,1,118,2024-01-08 21:21:33,0
0,4,2,2,236,2024-01-08 21:23:33,0
0,2,1,1,118,2024-01-08 21:25:33,0
0,2,1,1,118,2024-01-08 21:27:33,0
0,2,1,1,118,2024-01-08 21:29:33,0
0,2,1,1,118,2024-01-08 21:31:33,0
0,4,2,2,236,2024-01-08 21:33:33,0
0,2,1,1,118,2024-01-08 21:35:33,0
0,2,1,1,118,2024-01-08 21:37:33,0
0,2,1,1,118,2024-01-08 21:39:33,0
0,2,1,1,118,2024-01-08 21:41:33,0
0,2,1,1,118,2024-01-08 21:43:33,0
0,4,2,2,236,2024-01-08 21:45:33,0
0,2,1,1,118,2024-01-08 21:47:33,0
0,2,1,1,118,2024-01-08 21:49:33,0
0,2,1,1,118,2024-01-08 21:51:33,0
0,2,1,1,263,2024-01-08 21:53:33,5
0,2,1,1,263,2024-01-08 21:55:33,5
0,4,2,2,438,2024-01-08 21:57:33,8
0,2,1,1,903,2024-01-08 21:59:33,25
0,2,1,1,118,2024-01-08 22:01:33,0
0,2,1,1,118,2024-01-08 22:03:33,0
0,2,1,1,118,2024-01-08 22:05:33,0
0,4,2,2,493,2024-01-08 22:07:33,4
0,2,1,1,118,2024-01-08 22:09:33,0
0,2,1,1,118,2024-01-08 22:11:33,0
0,2,1,1,566,2024-01-08 22:13:33,14
0,2,1,1,118,2024-01-08 22:15:33,0
0,2,1,1,118,2024-01-08 22:17:33,0
0,4,2,2,236,2024-01-08 22:19:33,0
0,2,1,1,118,2024-01-08 22:21:33,0
0,2,1,1,118,2024-01-08 22:23:33,0
0,2,1,1,118,2024-01-08 22:25:33,0
0,2,1,1,118,2024-01-08 22:27:33,0
0,4,2,2,236,2024-01-08 22:29:33,0
0,2,1,1,118,2024-01-08 22:31:33,0
0,2,1,1,118,2024-01-08 22:33:33,0
0,2,1,1,118,2024-01-08 22:35:33,0
0,2,1,1,118,2024-01-08 22:37:33,0
0,2,1,1,118,2024-01-08 22:39:33,0
0,4,2,2,236,2024-01-08 22:41:33,0
0,2,1,1,118,2024-01-08 22:43:33,0
0,2,1,1,118,2024-01-08 22:45:33,0
0,2,1,1,118,2024-01-08 22:47:33,0
0,2,1,1,118,2024-01-08 22:49:33,0
0,4,2,2,236,2024-01-08 22:51:33,0
0,2,1,1,118,2024-01-08 22:53:33,0
0,2,1,1,118,2024-01-08 22:55:33,0
0,2,1,1,156,2024-01-08 22:57:33,2
0,2,1,1,118,2024-01-08 22:59:33,0
0,2,1,1,118,2024-01-08 23:01:33,0
0,4,2,2,255,2024-01-08 23:03:33,1
0,2,1,1,118,2024-01-08 23:05:33,0
0,2,1,1,118,2024-01-08 23:07:33,0
0,2,1,1,118,2024-01-08 23:09:33,0
0,2,1,1,118,2024-01-08 23:11:33,0
0,2,1,1,118,2024-01-08 23:13:33,0
0,4,2,2,236,2024-01-08 23:15:33,0
0,2,1,1,118,2024-01-08 23:17:33,0
0,2,1,1,118,2024-01-08 23:19:33,0
0,2,1,1,118,2024-01-08 23:21:33,0
0,2,1,1,118,2024-01-08 23:23:33,0
0,4,2,2,236,2024-01-08 23:25:33,0
0,2,1,1,118,2024-01-08 23:27:33,0
0,2,1,1,118,2024-01-08 23:29:33,0
0,2,1,1,118,2024-01-08 23:31:33,0
0,2,1,1,118,2024-01-08 23:33:33,0
0,2,1,1,118,2024-01-08 23:35:33,0
0,4,2,2,236,2024-01-08 23:37:33,0
0,2,1,1,118,2024-01-08 23:39:33,0
0,2,1,1,118,2024-01-08 23:41:33,0
0,2,1,1,118,2024-01-08 23:43:33,0
0,2,1,1,118,2024-01-08 23:45:33,0
0,4,2,2,236,2024-01-08 23:47:33,0
0,2,1,1,118,2024-01-08 23:49:33,0
0,2,1,1,118,2024-01-08 23:51:33,0
0,2,1,1,118,2024-01-08 23:53:33,0
0,2,1,1,118,2024-01-08 23:55:33,0
0,2,1,1,156,2024-01-08 23:57:33,2
0,4,2,2,236,2024-01-08 23:59:33,0
0,2,1,1,118,2024-01-09 00:01:33,0
0,2,1,1,137,2024-01-09 00:03:33,1
0,2,1,1,118,2024-01-09 00:05:33,0
0,2,1,1,118,2024-01-09 00:07:33,0
0,2,1,1,118,2024-01-09 00:09:33,0
0,4,2,2,236,2024-01-09 00:11:33,0
0,2,1,1,118,2024-01-09 00:13:33,0
0,2,1,1,118,2024-01-09 00:15:33,0
0,2,1,1,118,2024-01-09 00:17:33,0
0,2,1,1,118,2024-01-09 00:19:33,0
0,4,2,2,236,2024-01-09 00:21:33,0
0,2,1,1,118,2024-01-09 00:23:33,0
0,2,1,1,118,2024-01-09 00:25:33,0
0,2,1,1,118,2024-01-09 00:27:33,0
0,2,1,1,118,2024-01-09 00:29:33,0
0,2,1,1,118,2024-01-09 00:31:33,0
0,4,2,2,236,2024-01-09 00:33:33,0
0,2,1,1,118,2024-01-09 00:35:33,0
0,2,1,1,118,2024-01-09 00:37:33,0
0,2,1,1,118,2024-01-09 00:39:33,0
0,2,1,1,118,2024-01-09 00:41:33,0
0,2,1,1,118,2024-01-09 00:43:33,0
0,4,2,2,236,2024-01-09 00:45:33,0
0,2,1,1,118,2024-01-09 00:47:33,0
0,2,1,1,118,2024-01-09 00:49:33,0
0,2,1,1,118,2024-01-09 00:51:33,0
0,2,1,1,118,2024-01-09 00:53:33,0
0,4,2,2,236,2024-01-09 00:55:33,0
0,2,1,1,156,2024-01-09 00:57:33,2
0,2,1,1,118,2024-01-09 00:59:33,0
0,2,1,1,118,2024-01-09 01:01:33,0
0,2,1,1,137,2024-01-09 01:03:33,1
0,2,1,1,740,2024-01-09 01:05:33,19
0,4,2,2,713,2024-01-09 01:07:33,27
0,2,1,1,1426,2024-01-09 01:09:33,72
0,2,1,1,966,2024-01-09 01:11:33,48
0,2,1,1,383,2024-01-09 01:13:33,15
0,2,1,1,832,2024-01-09 01:15:33,8
0,2,1,1,475,2024-01-09 01:17:33,4
0,4,2,2,236,2024-01-09 01:19:33,0
0,2,1,1,118,2024-01-09 01:21:33,0
0,2,1,1,118,2024-01-09 01:23:33,0
0,2,1,1,118,2024-01-09 01:25:33,0
0,2,1,1,118,2024-01-09 01:27:33,0
0,4,2,2,236,2024-01-09 01:29:33,0
0,2,1,1,118,2024-01-09 01:31:33,0
0,2,1,1,118,2024-01-09 01:33:33,0
0,2,1,1,118,2024-01-09 01:35:33,0
0,2,1,1,118,2024-01-09 01:37:33,0
0,2,1,1,118,2024-01-09 01:39:33,0
0,4,2,2,236,2024-01-09 01:41:33,0
0,2,1,1,118,2024-01-09 01:43:33,0
0,2,1,1,118,2024-01-09 01:45:33,0
0,2,1,1,118,2024-01-09 01:47:33,0
0,2,1,1,118,2024-01-09 01:49:33,0
0,4,2,2,236,2024-01-09 01:51:33,0
0,2,1,1,118,2024-01-09 01:53:33,0
0,2,1,1,118,2024-01-09 01:55:33,0
0,2,1,1,156,2024-01-09 01:57:33,2
0,2,1,1,118,2024-01-09 01:59:33,0
0,2,1,1,118,2024-01-09 02:01:33,0
0,4,2,2,255,2024-01-09 02:03:33,1
0,2,1,1,118,2024-01-09 02:05:33,0
0,2,1,1,118,2024-01-09 02:07:33,0
0,2,1,1,118,2024-01-09 02:09:33,0
0,2,1,1,118,2024-01-09 02:11:33,0
0,2,1,1,118,2024-01-09 02:13:33,0
0,4,2,2,236,2024-01-09 02:15:33,0
0,2,1,1,118,2024-01-09 02:17:33,0
0,2,1,1,118,2024-01-09 02:19:33,0
0,2,1,1,118,2024-01-09 02:21:33,0
0,2,1,1,118,2024-01-09 02:23:33,0
0,4,2,2,236,2024-01-09 02:25:33,0
0,2,1,1,118,2024-01-09 02:27:33,0
0,2,1,1,118,2024-01-09 02:29:33,0
0,2,1,1,118,2024-01-09 02:31:33,0
0,2,1,1,118,2024-01-09 02:33:33,0
0,2,1,1,118,2024-01-09 02:35:33,0
0,4,2,2,236,2024-01-09 02:37:33,0
0,2,1,1,118,2024-01-09 02:39:33,0
0,2,1,1,118,2024-01-09 02:41:33,0
0,2,1,1,118,2024-01-09 02:43:33,0
0,2,1,1,118,2024-01-09 02:45:33,0
0,4,2,2,236,2024-01-09 02:47:33,0
0,2,1,1,118,2024-01-09 02:49:33,0
0,2,1,1,118,2024-01-09 02:51:33,0
0,2,1,1,118,2024-01-09 02:53:33,0
0,2,1,1,118,2024-01-09 02:55:33,0
0,2,1,1,156,2024-01-09 02:57:33,2
0,4,2,2,236,2024-01-09 02:59:33,0
0,2,1,1,118,2024-01-09 03:01:33,0
0,2,1,1,137,2024-01-09 03:03:33,1
0,2,1,1,118,2024-01-09 03:05:33,0
0,2,1,1,118,2024-01-09 03:07:33,0
0,2,1,1,118,2024-01-09 03:09:33,0
0,4,2,2,236,2024-01-09 03:11:33,0
0,2,1,1,118,2024-01-09 03:13:33,0
0,2,1,1,118,2024-01-09 03:15:33,0
0,2,1,1,118,2024-01-09 03:17:33,0
0,2,1,1,118,2024-01-09 03:19:33,0
0,4,2,2,236,2024-01-09 03:21:33,0
0,2,1,1,118,2024-01-09 03:23:33,0
0,2,1,1,118,2024-01-09 03:25:33,0
0,2,1,1,118,2024-01-09 03:27:33,0
0,2,1,1,118,2024-01-09 03:29:33,0
0,2,1,1,118,2024-01-09 03:31:33,0
0,4,2,2,236,2024-01-09 03:33:33,0
0,2,1,1,118,2024-01-09 03:35:33,0
0,2,1,1,118,2024-01-09 03:37:33,0
0,2,1,1,118,2024-01-09 03:39:33,0
0,2,1,1,118,2024-01-09 03:41:33,0
0,4,2,2,236,2024-01-09 03:43:33,0
0,2,1,1,118,2024-01-09 03:45:33,0
0,2,1,1,118,2024-01-09 03:47:33,0
0,2,1,1,118,2024-01-09 03:49:33,0
0,2,1,1,118,2024-01-09 03:51:33,0
0,2,1,1,118,2024-01-09 03:53:33,0
0,4,2,2,236,2024-01-09 03:55:33,0
0,2,1,1,156,2024-01-09 03:57:33,2
0,2,1,1,118,2024-01-09 03:59:33,0
0,2,1,1,118,2024-01-09 04:01:33,0
0,2,1,1,137,2024-01-09 04:03:33,1
0,2,1,1,118,2024-01-09 04:05:33,0
0,4,2,2,236,2024-01-09 04:07:33,0
0,2,1,1,118,2024-01-09 04:09:33,0
0,2,1,1,118,2024-01-09 04:11:33,0
0,2,1,1,118,2024-01-09 04:13:33,0
0,2,1,1,118,2024-01-09 04:15:33,0
0,4,2,2,236,2024-01-09 04:17:33,0
0,2,1,1,118,2024-01-09 04:19:33,0
0,2,1,1,118,2024-01-09 04:21:33,0
0,2,1,1,118,2024-01-09 04:23:33,0
0,2,1,1,118,2024-01-09 04:25:33,0
0,2,1,1,118,2024-01-09 04:27:33,0
0,4,2,2,236,2024-01-09 04:29:33,0
0,2,1,1,118,2024-01-09 04:31:33,0
0,2,1,1,118,2024-01-09 04:33:33,0
0,2,1,1,118,2024-01-09 04:35:33,0
0,2,1,1,118,2024-01-09 04:37:33,0
0,4,2,2,236,2024-01-09 04:39:33,0
0,2,1,1,118,2024-01-09 04:41:33,0
0,2,1,1,118,2024-01-09 04:43:33,0
0,2,1,1,118,2024-01-09 04:45:33,0
0,2,1,1,118,2024-01-09 04:47:33,0
0,2,1,1,118,2024-01-09 04:49:33,0
0,4,2,2,236,2024-01-09 04:51:33,0
0,2,1,1,118,2024-01-09 04:53:33,0
0,2,1,1,118,2024-01-09 04:55:33,0
0,2,1,1,156,2024-01-09 04:57:33,2
0,2,1,1,118,2024-01-09 04:59:33,0
0,2,1,1,118,2024-01-09 05:01:33,0
0,4,2,2,255,2024-01-09 05:03:33,1
0,2,1,1,118,2024-01-09 05:05:33,0
0,2,1,1,118,2024-01-09 05:07:33,0
0,2,1,1,118,2024-01-09 05:09:33,0
0,2,1,1,118,2024-01-09 05:11:33,0
0,4,2,2,236,2024-01-09 05:13:33,0
0,2,1,1,118,2024-01-09 05:15:33,0
0,2,1,1,118,2024-01-09 05:17:33,0
0,2,1,1,118,2024-01-09 05:19:33,0
0,2,1,1,118,2024-01-09 05:21:33,0
0,2,1,1,118,2024-01-09 05:23:33,0
0,4,2,2,236,2024-01-09 05:25:33,0
0,2,1,1,118,2024-01-09 05:27:33,0
0,2,1,1,118,2024-01-09 05:29:33,0
0,2,1,1,118,2024-01-09 05:31:33,0
0,2,1,1,118,2024-01-09 05:33:33,0
0,2,1,1,118,2024-01-09 05:35:33,0
0,4,2,2,236,2024-01-09 05:37:33,0
0,2,1,1,118,2024-01-09 05:39:33,0
0,2,1,1,118,2024-01-09 05:41:33,0
0,2,1,1,118,2024-01-09 05:43:33,0
0,2,1,1,118,2024-01-09 05:45:33,0
0,4,2,2,236,2024-01-09 05:47:33,0
0,2,1,1,118,2024-01-09 05:49:33,0
0,2,1,1,118,2024-01-09 05:51:33,0
0,2,1,1,118,2024-01-09 05:53:33,0
0,2,1,1,118,2024-01-09 05:55:33,0
0,2,1,1,156,2024-01-09 05:57:33,2
0,4,2,2,236,2024-01-09 05:59:33,0
0,2,1,1,118,2024-01-09 06:01:33,0
0,2,1,1,137,2024-01-09 06:03:33,1
0,2,1,1,118,2024-01-09 06:05:33,0
0,2,1,1,118,2024-01-09 06:07:33,0
0,4,2,2,236,2024-01-09 06:09:33,0
0,2,1,1,118,2024-01-09 06:11:33,0
0,2,1,1,118,2024-01-09 06:13:33,0
0,2,1,1,118,2024-01-09 06:15:33,0
0,2,1,1,118,2024-01-09 06:17:33,0
0,2,1,1,118,2024-01-09 06:19:33,0
0,4,2,2,236,2024-01-09 06:21:33,0
0,2,1,1,118,2024-01-09 06:23:33,0
0,2,1,1,118,2024-01-09 06:25:33,0
0,2,1,1,118,2024-01-09 06:27:33,0
0,2,1,1,118,2024-01-09 06:29:33,0
0,2,1,1,118,2024-01-09 06:31:33,0
0,4,2,2,236,2024-01-09 06:33:33,0
0,2,1,1,118,2024-01-09 06:35:33,0
0,2,1,1,118,2024-01-09 06:37:33,0
0,2,1,1,118,2024-01-09 06:39:33,0
0,2,1,1,118,2024-01-09 06:41:33,0
0,4,2,2,236,2024-01-09 06:43:33,0
0,2,1,1,118,2024-01-09 06:45:33,0
0,2,1,1,118,2024-01-09 06:47:33,0
0,2,1,1,118,2024-01-09 06:49:33,0
0,2,1,1,118,2024-01-09 06:51:33,0
0,2,1,1,118,2024-01-09 06:53:33,0
0,4,2,2,236,2024-01-09 06:55:33,0
0,2,1,1,156,2024-01-09 06:57:33,2
0,2,1,1,118,2024-01-09 06:59:33,0
0,2,1,1,118,2024-01-09 07:01:33,0
0,2,1,1,137,2024-01-09 07:03:33,1
0,4,2,2,236,2024-01-09 07:05:33,0
0,2,1,1,118,2024-01-09 07:07:33,0
0,2,1,1,118,2024-01-09 07:09:33,0
0,2,1,1,118,2024-01-09 07:11:33,0
0,2,1,1,118,2024-01-09 07:13:33,0
0,2,1,1,118,2024-01-09 07:15:33,0
0,4,2,2,236,2024-01-09 07:17:33,0
0,2,1,1,118,2024-01-09 07:19:33,0
0,2,1,1,118,2024-01-09 07:21:33,0
0,2,1,1,118,2024-01-09 07:23:33,0
0,2,1,1,118,2024-01-09 07:25:33,0
0,2,1,1,118,2024-01-09 07:27:33,0
0,4,2,2,236,2024-01-09 07:29:33,0
0,2,1,1,118,2024-01-09 07:31:33,0
0,2,1,1,118,2024-01-09 07:33:33,0
0,2,1,1,118,2024-01-09 07:35:33,0
0,2,1,1,118,2024-01-09 07:37:33,0
0,4,2,2,236,2024-01-09 07:39:33,0
0,2,1,1,118,2024-01-09 07:41:33,0
0,2,1,1,118,2024-01-09 07:43:33,0
0,2,1,1,118,2024-01-09 07:45:33,0
0,2,1,1,118,2024-01-09 07:47:33,0
0,2,1,1,118,2024-01-09 07:49:33,0
0,4,2,2,236,2024-01-09 07:51:33,0
0,2,1,1,118,2024-01-09 07:53:33,0
0,2,1,1,118,2024-01-09 07:55:33,0
0,2,1,1,156,2024-01-09 07:57:33,2
0,2,1,1,118,2024-01-09 07:59:33,0
0,4,2,2,236,2024-01-09 08:01:33,0
0,2,1,1,137,2024-01-09 08:03:33,1
0,2,1,1,118,2024-01-09 08:05:33,0
0,2,1,1,118,2024-01-09 08:07:33,0
0,2,1,1,118,2024-01-09 08:09:33,0
0,2,1,1,118,2024-01-09 08:11:33,0
0,4,2,2,236,2024-01-09 08:13:33,0
0,2,1,1,118,2024-01-09 08:15:33,0
0,2,1,1,118,2024-01-09 08:17:33,0
0,2,1,1,118,2024-01-09 08:19:33,0
0,2,1,1,118,2024-01-09 08:21:33,0
0,2,1,1,118,2024-01-09 08:23:33,0
0,4,2,2,236,2024-01-09 08:25:33,0
0,2,1,1,118,2024-01-09 08:27:33,0
0,2,1,1,118,2024-01-09 08:29:33,0
0,2,1,1,118,2024-01-09 08:31:33,0
0,2,1,1,118,2024-01-09 08:33:33,0
0,2,1,1,118,2024-01-09 08:35:33,0
0,4,2,2,236,2024-01-09 08:37:33,0
0,2,1,1,118,2024-01-09 08:39:33,0
0,2,1,1,118,2024-01-09 08:41:33,0
0,2,1,1,118,2024-01-09 08:43:33,0
0,2,1,1,118,2024-01-09 08:45:33,0
0,4,2,2,236,2024-01-09 08:47:33,0
0,2,1,1,118,2024-01-09 08:49:33,0
0,2,1,1,118,2024-01-09 08:51:33,0
0,2,1,1,118,2024-01-09 08:53:33,0
0,2,1,1,118,2024-01-09 08:55:33,0
0,2,1,1,156,2024-01-09 08:57:33,2
0,4,2,2,236,2024-01-09 08:59:33,0
0,2,1,1,118,2024-01-09 09:01:33,0
0,2,1,1,279,2024-01-09 09:03:33,2
0,2,1,1,713,2024-01-09 09:05:33,12
0,2,1,1,713,2024-01-09 09:07:33,12
0,4,2,2,831,2024-01-09 09:09:33,12
0,2,1,1,661,2024-01-09 09:11:33,13
0,2,1,1,118,2024-01-09 09:13:33,0
0,2,1,1,118,2024-01-09 09:15:33,0
0,2,1,1,118,2024-01-09 09:17:33,0
0,2,1,1,118,2024-01-09 09:19:33,0
0,4,2,2,236,2024-01-09 09:21:33,0
0,2,1,1,118,2024-01-09 09:23:33,0
0,2,1,1,118,2024-01-09 09:25:33,0
0,2,1,1,118,2024-01-09 09:27:33,0
0,2,1,1,118,2024-01-09 09:29:33,0
0,2,1,1,134,2024-01-09 09:31:33,1
0,4,2,2,236,2024-01-09 09:33:33,0
0,2,1,1,1728,2024-01-09 09:35:33,28
0,2,1,1,481,2024-01-09 09:37:33,12
0,2,1,1,186,2024-01-09 09:39:33,4
0,2,1,1,152,2024-01-09 09:41:33,2
0,4,2,2,236,2024-01-09 09:43:33,0
0,2,1,1,864,2024-01-09 09:45:33,24
0,2,1,1,454,2024-01-09 09:47:33,12
0,2,1,1,569,2024-01-09 09:49:33,13
0,2,1,1,118,2024-01-09 09:51:33,0
0,2,1,1,639,2024-01-09 09:53:33,17
0,4,2,2,293,2024-01-09 09:55:33,2
0,2,1,1,224,2024-01-09 09:57:33,6
0,2,1,1,118,2024-01-09 09:59:33,0
0,2,1,1,1745,2024-01-09 10:01:33,61
3,2,1,1,709,2024-01-09 10:03:33,17
0,4,2,2,1434,2024-01-09 10:05:33,35
0,2,1,1,118,2024-01-09 10:07:33,0
0,2,1,1,425,2024-01-09 10:09:33,11
0,2,1,1,741,2024-01-09 10:11:33,18
0,2,1,1,596,2024-01-09 10:13:33,15
0,2,1,1,185,2024-01-09 10:15:33,4
0,4,2,2,253,2024-01-09 10:17:33,1
0,2,1,1,135,2024-01-09 10:19:33,1
3,2,1,1,315,2024-01-09 10:21:33,6
0,2,1,1,522,2024-01-09 10:23:33,10
0,2,1,1,260,2024-01-09 10:25:33,1
0,4,2,2,511,2024-01-09 10:27:33,11
0,2,1,1,602,2024-01-09 10:29:33,15
0,2,1,1,842,2024-01-09 10:31:33,24
3,2,1,1,518,2024-01-09 10:33:33,13
0,2,1,1,293,2024-01-09 10:35:33,3
0,2,1,1,1117,2024-01-09 10:37:33,22
0,4,2,2,1019,2024-01-09 10:39:33,15
45,2,1,1,1023,2024-01-09 10:41:33,8
0,2,1,1,1976,2024-01-09 10:43:33,34
6,2,1,1,286,2024-01-09 10:45:33,4
2,2,1,1,1179,2024-01-09 10:47:33,20
13,2,1,1,1220,2024-01-09 10:49:33,23
0,4,2,2,828,2024-01-09 10:51:33,16
0,2,1,1,583,2024-01-09 10:53:33,12
2,2,1,1,431,2024-01-09 10:55:33,6
28,2,1,1,1880,2024-01-09 10:57:33,33
0,2,1,1,547,2024-01-09 10:59:33,11
28,4,2,2,695,2024-01-09 11:01:33,2
49,2,1,1,1543,2024-01-09 11:03:33,19
0,2,1,1,588,2024-01-09 11:05:33,12
15,2,1,1,440,2024-01-09 11:07:33,1
0,2,1,1,747,2024-01-09 11:09:33,14
0,2,1,1,387,2024-01-09 11:11:33,4
0,4,2,2,939,2024-01-09 11:13:33,15
42,2,1,1,1324,2024-01-09 11:15:33,15
0,2,1,1,262,2024-01-09 11:17:33,4
0,2,1,1,326,2024-01-09 11:19:33,5
0,2,1,1,417,2024-01-09 11:21:33,10
0,4,2,2,236,2024-01-09 11:23:33,0
0,2,1,1,135,2024-01-09 11:25:33,1
0,2,1,1,135,2024-01-09 11:27:33,1
4,2,1,1,475,2024-01-09 11:29:33,6
12,2,1,1,406,2024-01-09 11:31:33,7
1,2,1,1,1732,2024-01-09 11:33:33,25
6,4,2,2,1582,2024-01-09 11:35:33,23
16,2,1,1,652,2024-01-09 11:37:33,9
16,2,1,1,2082,2024-01-09 11:39:33,31
32,2,1,1,2208,2024-01-09 11:41:33,49
15,2,1,1,1089,2024-01-09 11:43:33,21
3,2,1,1,1104,2024-01-09 11:45:33,23
0,4,2,2,985,2024-01-09 11:47:33,15
0,2,1,1,2215,2024-01-09 11:49:33,60
21,2,1,1,3863,2024-01-09 11:51:33,80
414,2,1,1,5788,2024-01-09 11:53:33,18
0,2,1,1,183,2024-01-09 11:55:33,4
0,4,2,2,429,2024-01-09 11:57:33,6
0,2,1,1,150,2024-01-09 11:59:33,2
14,2,1,1,520,2024-01-09 12:01:33,5
1,2,1,1,673,2024-01-09 12:03:33,9
0,2,1,1,368,2024-01-09 12:05:33,6
0,2,1,1,260,2024-01-09 12:07:33,3
1,4,2,2,248,2024-01-09 12:09:33,0
0,2,1,1,225,2024-01-09 12:11:33,1
0,2,1,1,118,2024-01-09 12:13:33,0
0,2,1,1,256,2024-01-09 12:15:33,2
0,2,1,1,610,2024-01-09 12:17:33,6
2,4,2,2,260,2024-01-09 12:19:33,0
14,2,1,1,520,2024-01-09 12:21:33,6
0,2,1,1,118,2024-01-09 12:23:33,0
0,2,1,1,118,2024-01-09 12:25:33,0
0,2,1,1,256,2024-01-09 12:27:33,2
0,2,1,1,610,2024-01-09 12:29:33,6
6,4,2,2,760,2024-01-09 12:31:33,10
0,2,1,1,118,2024-01-09 12:33:33,0
0,2,1,1,150,2024-01-09 12:35:33,2
0,2,1,1,118,2024-01-09 12:37:33,0
0,2,1,1,225,2024-01-09 12:39:33,1
0,4,2,2,236,2024-01-09 12:41:33,0
0,2,1,1,246,2024-01-09 12:43:33,4
0,2,1,1,118,2024-01-09 12:45:33,0
0,2,1,1,118,2024-01-09 12:47:33,0
0,2,1,1,118,2024-01-09 12:49:33,0
0,2,1,1,225,2024-01-09 12:51:33,1
0,4,2,2,236,2024-01-09 12:53:33,0
0,2,1,1,118,2024-01-09 12:55:33,0
0,2,1,1,173,2024-01-09 12:57:33,3
0,2,1,1,152,2024-01-09 12:59:33,2
0,2,1,1,118,2024-01-09 13:01:33,0
0,2,1,1,137,2024-01-09 13:03:33,1
0,4,2,2,236,2024-01-09 13:05:33,0
0,2,1,1,135,2024-01-09 13:07:33,1
0,2,1,1,118,2024-01-09 13:09:33,0
0,2,1,1,118,2024-01-09 13:11:33,0
0,2,1,1,118,2024-01-09 13:13:33,0
0,4,2,2,236,2024-01-09 13:15:33,0
0,2,1,1,118,2024-01-09 13:17:33,0
0,2,1,1,118,2024-01-09 13:19:33,0
0,2,1,1,118,2024-01-09 13:21:33,0
0,2,1,1,118,2024-01-09 13:23:33,0
0,2,1,1,118,2024-01-09 13:25:33,0
0,4,2,2,236,2024-01-09 13:27:33,0
0,2,1,1,118,2024-01-09 13:29:33,0
0,2,1,1,118,2024-01-09 13:31:33,0
0,2,1,1,118,2024-01-09 13:33:33,0
0,2,1,1,118,2024-01-09 13:35:33,0
0,2,1,1,118,2024-01-09 13:37:33,0
0,4,2,2,236,2024-01-09 13:39:33,0
0,2,1,1,118,2024-01-09 13:41:33,0
0,2,1,1,118,2024-01-09 13:43:33,0
0,2,1,1,260,2024-01-09 13:45:33,1
0,2,1,1,292,2024-01-09 13:47:33,3
0,4,2,2,252,2024-01-09 13:49:33,1
0,2,1,1,134,2024-01-09 13:51:33,1
0,2,1,1,118,2024-01-09 13:53:33,0
0,2,1,1,118,2024-01-09 13:55:33,0
0,2,1,1,156,2024-01-09 13:57:33,2
0,2,1,1,118,2024-01-09 13:59:33,0
20,4,2,2,492,2024-01-09 14:01:33,1
51,2,1,1,749,2024-01-09 14:03:33,1
0,2,1,1,150,2024-01-09 14:05:33,2
1,2,1,1,146,2024-01-09 14:07:33,1
1,2,1,1,130,2024-01-09 14:09:33,0
0,4,2,2,252,2024-01-09 14:11:33,1
0,2,1,1,118,2024-01-09 14:13:33,0
19,2,1,1,1080,2024-01-09 14:15:33,20
0,2,1,1,134,2024-01-09 14:17:33,1
10,2,1,1,1302,2024-01-09 14:19:33,17
0,2,1,1,868,2024-01-09 14:21:33,15
17,4,2,2,1456,2024-01-09 14:23:33,29
0,2,1,1,150,2024-01-09 14:25:33,2
0,2,1,1,134,2024-01-09 14:27:33,1
5,2,1,1,428,2024-01-09 14:29:33,7
0,2,1,1,260,2024-01-09 14:31:33,1
3,4,2,2,288,2024-01-09 14:33:33,1
1,2,1,1,130,2024-01-09 14:35:33,0
0,2,1,1,273,2024-01-09 14:37:33,3
2,2,1,1,224,2024-01-09 14:39:33,2
9,2,1,1,1520,2024-01-09 14:41:33,25
3,2,1,1,1381,2024-01-09 14:43:33,24
13,4,2,2,1555,2024-01-09 14:45:33,27
117,2,1,1,2828,2024-01-09 14:47:33,28
1,2,1,1,465,2024-01-09 14:49:33,9
0,2,1,1,403,2024-01-09 14:51:33,5
0,2,1,1,256,2024-01-09 14:53:33,5
0,2,1,1,166,2024-01-09 14:55:33,3
1,4,2,2,286,2024-01-09 14:57:33,2
0,2,1,1,288,2024-01-09 14:59:33,4
1,2,1,1,178,2024-01-09 15:01:33,3
